Group 1
+--------------------------------------------------------------------------------------------+------------------------------+
|                                           Smile                                            |            Masses            |
|   CC(C(=O)NC1CCCC1)N2CCN(CC2)CC(=O)Nc3ccc(c(c3)C(F)(F)F)Cl    |    ('M+K', 499.148446476)    |
|   CC(C(=O)NC1CCCC1)N2CCN(CC2)CC(=O)Nc3ccc(c(c3)C(F)(F)F)Cl    |   ('M+NH4', 478.219111476)   |
|   CC(C(=O)NC1CCCC1)N2CCN(CC2)CC(=O)Nc3ccc(c(c3)C(F)(F)F)Cl    |    ('M-H', 459.178012476)    |
|   CC(C(=O)NC1CCCC1)N2CCN(CC2)CC(=O)Nc3ccc(c(c3)C(F)(F)F)Cl    |   ('M+Br', 539.104173476)    |
|   CC(C(=O)NC1CCCC1)N2CCN(CC2)CC(=O)Nc3ccc(c(c3)C(F)(F)F)Cl    |   ('M+Cl', 495.154690476)    |
+---------------------------------------------------------------+------------------------------+

Group 127
+--------------------------------------------------------+-----------------------------+
|                         Smile                          |           Masses            |
+--------------------------------------------------------+-----------------------------+
|     CC(=O)NCCNC(=O)c1ccc(cc1)S(=O)(=O)N(C)c2ccccc2     |    ('M', 375.125277152)     |
|     CC(=O)NCCNC(=O)c1ccc(cc1)S(=O)(=O)N(C)c2ccccc2     |   ('M+H', 376.132553152)    |
|     CC(=O)NCCNC(=O)c1ccc(cc1)S(=O)(=O)N(C)c2ccccc2     |   ('M+Na', 398.114495152)   |
|     CC(=O)NCCNC(=O)c1ccc(cc1)S(=O)(=O)N(C)c2ccccc2     | ('M+K', 414.0884351520001)  |
|     CC(=O)NCCNC(=O)c1ccc(cc1)S(=O)(=O)N(C)c2ccccc2     |  ('M+NH4', 393.159100152)   |
|     CC(=O)NCCNC(=O)c1ccc(cc1)S(=O)(=O)N(C)c2ccccc2     |   ('M-H', 374.118001152)    |
|     CC(=O)NCCNC(=O)c1ccc(cc1)S(=O)(=O)N(C)c2ccccc2     |   ('M+Br', 454.044162152)   |
|     CC(=O)NCCNC(=O)c1ccc(cc1)S(=O)(=O)N(C)c2ccccc2     |   ('M+Cl', 410.094679152)   |
|         CC(=O)Nc1cc(cc2c1-c3ccc(cc3C2=O)Cl)Cl          |    ('M', 305.001033888)     |
|         CC(=O)Nc1cc(cc2c1-c3ccc(cc3C2=O)Cl)Cl          |   ('M+H', 306.008309888)    |
|         CC(=O)Nc1cc(cc2c1-c3ccc(cc3C2=O)Cl)Cl          |   ('M+Na', 327.990251888)   |
|         CC(=O)Nc1cc(cc2c1-c3ccc(cc3C2=O)Cl)Cl          |   ('M+K', 343.964191888)    |
|         CC(=O)Nc1cc(cc2c1-c3ccc(cc3C2=O)Cl)Cl          |  ('M+NH4', 323.034856888)   |
|         CC(=O)Nc1cc(cc2c1-c3ccc(cc3C2=O)Cl)Cl          |   ('M-H', 303.993757888)    |
|         CC(=O)Nc1cc(cc2c1-c3ccc(cc3C2=O)Cl)Cl          |   ('M+Br', 383.919918888)   |
|         CC(=O)Nc1cc(cc2c1-c3ccc(cc3C2=O)Cl)Cl          |   ('M+Cl', 339.970435888)   |
| CC(=O)c1ccc(cc1)NC(=S)N(Cc2ccccn2)C3CC(NC(C3)(C)C)(C)C |    ('M', 424.229682644)     |
| CC(=O)c1ccc(cc1)NC(=S)N(Cc2ccccn2)C3CC(NC(C3)(C)C)(C)C |   ('M+H', 425.236958644)    |
| CC(=O)c1ccc(cc1)NC(=S)N(Cc2ccccn2)C3CC(NC(C3)(C)C)(C)C |   ('M+Na', 447.218900644)   |
| CC(=O)c1ccc(cc1)NC(=S)N(Cc2ccccn2)C3CC(NC(C3)(C)C)(C)C | ('M+K', 463.19284064400006) |
| CC(=O)c1ccc(cc1)NC(=S)N(Cc2ccccn2)C3CC(NC(C3)(C)C)(C)C |  ('M+NH4', 442.263505644)   |
| CC(=O)c1ccc(cc1)NC(=S)N(Cc2ccccn2)C3CC(NC(C3)(C)C)(C)C | ('M-H', 423.2224066440001)  |
| CC(=O)c1ccc(cc1)NC(=S)N(Cc2ccccn2)C3CC(NC(C3)(C)C)(C)C |   ('M+Br', 503.148567644)   |
| CC(=O)c1ccc(cc1)NC(=S)N(Cc2ccccn2)C3CC(NC(C3)(C)C)(C)C |   ('M+Cl', 459.199084644)   |
+--------------------------------------------------------+-----------------------------+

Group 128
+-------------------------------------------------+-----------------------------+
|                      Smile                      |           Masses            |
+-------------------------------------------------+-----------------------------+
|     CC(=O)NCCNC(=O)c1cn(nc1c2cccs2)c3ccccc3     |    ('M', 354.115046816)     |
|     CC(=O)NCCNC(=O)c1cn(nc1c2cccs2)c3ccccc3     | ('M+H', 355.12232281599995) |
|     CC(=O)NCCNC(=O)c1cn(nc1c2cccs2)c3ccccc3     |   ('M+Na', 377.104264816)   |
|     CC(=O)NCCNC(=O)c1cn(nc1c2cccs2)c3ccccc3     |   ('M+K', 393.078204816)    |
|     CC(=O)NCCNC(=O)c1cn(nc1c2cccs2)c3ccccc3     |  ('M+NH4', 372.148869816)   |
|     CC(=O)NCCNC(=O)c1cn(nc1c2cccs2)c3ccccc3     |   ('M-H', 353.107770816)    |
|     CC(=O)NCCNC(=O)c1cn(nc1c2cccs2)c3ccccc3     |   ('M+Br', 433.033931816)   |
|     CC(=O)NCCNC(=O)c1cn(nc1c2cccs2)c3ccccc3     |   ('M+Cl', 389.084448816)   |
| CC(=O)Nc1ccc(cc1OC)S(=O)(=O)Nc2ccc(cc2)N3CCCCC3 |     ('M', 403.15657728)     |
| CC(=O)Nc1ccc(cc1OC)S(=O)(=O)Nc2ccc(cc2)N3CCCCC3 |    ('M+H', 404.16385328)    |
| CC(=O)Nc1ccc(cc1OC)S(=O)(=O)Nc2ccc(cc2)N3CCCCC3 |   ('M+Na', 426.14579528)    |
| CC(=O)Nc1ccc(cc1OC)S(=O)(=O)Nc2ccc(cc2)N3CCCCC3 |    ('M+K', 442.11973528)    |
| CC(=O)Nc1ccc(cc1OC)S(=O)(=O)Nc2ccc(cc2)N3CCCCC3 |   ('M+NH4', 421.19040028)   |
| CC(=O)Nc1ccc(cc1OC)S(=O)(=O)Nc2ccc(cc2)N3CCCCC3 |    ('M-H', 402.14930128)    |
| CC(=O)Nc1ccc(cc1OC)S(=O)(=O)Nc2ccc(cc2)N3CCCCC3 |   ('M+Br', 482.07546228)    |
| CC(=O)Nc1ccc(cc1OC)S(=O)(=O)Nc2ccc(cc2)N3CCCCC3 |   ('M+Cl', 438.12597928)    |
|         CC(=O)c1ccc(cc1)NC(=O)CN2CCCCC2         |     ('M', 260.15247788)     |
|         CC(=O)c1ccc(cc1)NC(=O)CN2CCCCC2         |    ('M+H', 261.15975388)    |
|         CC(=O)c1ccc(cc1)NC(=O)CN2CCCCC2         |   ('M+Na', 283.14169588)    |
|         CC(=O)c1ccc(cc1)NC(=O)CN2CCCCC2         |    ('M+K', 299.11563588)    |
|         CC(=O)c1ccc(cc1)NC(=O)CN2CCCCC2         |   ('M+NH4', 278.18630088)   |
|         CC(=O)c1ccc(cc1)NC(=O)CN2CCCCC2         |    ('M-H', 259.14520188)    |
|         CC(=O)c1ccc(cc1)NC(=O)CN2CCCCC2         |   ('M+Br', 339.07136288)    |
|         CC(=O)c1ccc(cc1)NC(=O)CN2CCCCC2         |   ('M+Cl', 295.12187988)    |
+-------------------------------------------------+-----------------------------+

Group 129
+----------------------------------------------------+-----------------------------+
|                       Smile                        |           Masses            |
+----------------------------------------------------+-----------------------------+
|          CC(=O)NCCNC1CCN(CC1)Cc2ccccc2.Cl          |    ('M', 311.176440132)     |
|          CC(=O)NCCNC1CCN(CC1)Cc2ccccc2.Cl          |   ('M+H', 312.183716132)    |
|          CC(=O)NCCNC1CCN(CC1)Cc2ccccc2.Cl          |   ('M+Na', 334.165658132)   |
|          CC(=O)NCCNC1CCN(CC1)Cc2ccccc2.Cl          |   ('M+K', 350.139598132)    |
|          CC(=O)NCCNC1CCN(CC1)Cc2ccccc2.Cl          |  ('M+NH4', 329.210263132)   |
|          CC(=O)NCCNC1CCN(CC1)Cc2ccccc2.Cl          |   ('M-H', 310.169164132)    |
|          CC(=O)NCCNC1CCN(CC1)Cc2ccccc2.Cl          |   ('M+Br', 390.095325132)   |
|          CC(=O)NCCNC1CCN(CC1)Cc2ccccc2.Cl          |   ('M+Cl', 346.145842132)   |
| CC(=O)Nc1ccc(cc1)S(=O)(=O)N(C2CC2)C3CCN(CC3)C(=O)C |     ('M', 379.15657728)     |
| CC(=O)Nc1ccc(cc1)S(=O)(=O)N(C2CC2)C3CCN(CC3)C(=O)C |    ('M+H', 380.16385328)    |
| CC(=O)Nc1ccc(cc1)S(=O)(=O)N(C2CC2)C3CCN(CC3)C(=O)C |   ('M+Na', 402.14579528)    |
| CC(=O)Nc1ccc(cc1)S(=O)(=O)N(C2CC2)C3CCN(CC3)C(=O)C |    ('M+K', 418.11973528)    |
| CC(=O)Nc1ccc(cc1)S(=O)(=O)N(C2CC2)C3CCN(CC3)C(=O)C |   ('M+NH4', 397.19040028)   |
| CC(=O)Nc1ccc(cc1)S(=O)(=O)N(C2CC2)C3CCN(CC3)C(=O)C |    ('M-H', 378.14930128)    |
| CC(=O)Nc1ccc(cc1)S(=O)(=O)N(C2CC2)C3CCN(CC3)C(=O)C |   ('M+Br', 458.07546228)    |
| CC(=O)Nc1ccc(cc1)S(=O)(=O)N(C2CC2)C3CCN(CC3)C(=O)C |   ('M+Cl', 414.12597928)    |
|          CC(=O)c1ccc(cc1)OCC(=O)N2CCCCC2           |    ('M', 261.136493468)     |
|          CC(=O)c1ccc(cc1)OCC(=O)N2CCCCC2           |   ('M+H', 262.143769468)    |
|          CC(=O)c1ccc(cc1)OCC(=O)N2CCCCC2           |   ('M+Na', 284.125711468)   |
|          CC(=O)c1ccc(cc1)OCC(=O)N2CCCCC2           | ('M+K', 300.09965146800005) |
|          CC(=O)c1ccc(cc1)OCC(=O)N2CCCCC2           |  ('M+NH4', 279.170316468)   |
|          CC(=O)c1ccc(cc1)OCC(=O)N2CCCCC2           | ('M-H', 260.12921746800004) |
|          CC(=O)c1ccc(cc1)OCC(=O)N2CCCCC2           |   ('M+Br', 340.055378468)   |
|          CC(=O)c1ccc(cc1)OCC(=O)N2CCCCC2           |   ('M+Cl', 296.105895468)   |
+----------------------------------------------------+-----------------------------+

Group 130
+---------------------------------------------------+-----------------------------+
|                       Smile                       |           Masses            |
+---------------------------------------------------+-----------------------------+
|    CC(=O)NCCS(=O)(=O)Cc1cc2cccc3c2n(c1=O)CCC3     |     ('M', 348.11437812)     |
|    CC(=O)NCCS(=O)(=O)Cc1cc2cccc3c2n(c1=O)CCC3     |    ('M+H', 349.12165412)    |
|    CC(=O)NCCS(=O)(=O)Cc1cc2cccc3c2n(c1=O)CCC3     |   ('M+Na', 371.10359612)    |
|    CC(=O)NCCS(=O)(=O)Cc1cc2cccc3c2n(c1=O)CCC3     |    ('M+K', 387.07753612)    |
|    CC(=O)NCCS(=O)(=O)Cc1cc2cccc3c2n(c1=O)CCC3     |   ('M+NH4', 366.14820112)   |
|    CC(=O)NCCS(=O)(=O)Cc1cc2cccc3c2n(c1=O)CCC3     |    ('M-H', 347.10710212)    |
|    CC(=O)NCCS(=O)(=O)Cc1cc2cccc3c2n(c1=O)CCC3     |   ('M+Br', 427.03326312)    |
|    CC(=O)NCCS(=O)(=O)Cc1cc2cccc3c2n(c1=O)CCC3     |   ('M+Cl', 383.08378012)    |
|       CC(=O)Nc1ccc(cc1)NC(=O)Nc2ccc(cc2)OC        |    ('M', 299.126991404)     |
|       CC(=O)Nc1ccc(cc1)NC(=O)Nc2ccc(cc2)OC        |   ('M+H', 300.134267404)    |
|       CC(=O)Nc1ccc(cc1)NC(=O)Nc2ccc(cc2)OC        |   ('M+Na', 322.116209404)   |
|       CC(=O)Nc1ccc(cc1)NC(=O)Nc2ccc(cc2)OC        | ('M+K', 338.09014940400004) |
|       CC(=O)Nc1ccc(cc1)NC(=O)Nc2ccc(cc2)OC        |  ('M+NH4', 317.160814404)   |
|       CC(=O)Nc1ccc(cc1)NC(=O)Nc2ccc(cc2)OC        | ('M-H', 298.11971540400003) |
|       CC(=O)Nc1ccc(cc1)NC(=O)Nc2ccc(cc2)OC        |   ('M+Br', 378.045876404)   |
|       CC(=O)Nc1ccc(cc1)NC(=O)Nc2ccc(cc2)OC        |   ('M+Cl', 334.096393404)   |
| CC(=O)Nc1ccc(cc1)SCC(=O)Nc2ccc(cc2)S(=O)(=O)C(F)F |    ('M', 414.051955432)     |
| CC(=O)Nc1ccc(cc1)SCC(=O)Nc2ccc(cc2)S(=O)(=O)C(F)F |   ('M+H', 415.059231432)    |
| CC(=O)Nc1ccc(cc1)SCC(=O)Nc2ccc(cc2)S(=O)(=O)C(F)F |   ('M+Na', 437.041173432)   |
| CC(=O)Nc1ccc(cc1)SCC(=O)Nc2ccc(cc2)S(=O)(=O)C(F)F |   ('M+K', 453.015113432)    |
| CC(=O)Nc1ccc(cc1)SCC(=O)Nc2ccc(cc2)S(=O)(=O)C(F)F |  ('M+NH4', 432.085778432)   |
| CC(=O)Nc1ccc(cc1)SCC(=O)Nc2ccc(cc2)S(=O)(=O)C(F)F |   ('M-H', 413.044679432)    |
| CC(=O)Nc1ccc(cc1)SCC(=O)Nc2ccc(cc2)S(=O)(=O)C(F)F |   ('M+Br', 492.970840432)   |
| CC(=O)Nc1ccc(cc1)SCC(=O)Nc2ccc(cc2)S(=O)(=O)C(F)F |   ('M+Cl', 449.021357432)   |
+---------------------------------------------------+-----------------------------+

Group 131
+---------------------------------------------------------+-------------------------------+
|                          Smile                          |            Masses             |
+---------------------------------------------------------+-------------------------------+
|           CC(=O)NCCSCc1cc2cccc3c2n(c1=O)CCC3            |      ('M', 316.12454888)      |
|           CC(=O)NCCSCc1cc2cccc3c2n(c1=O)CCC3            |  ('M+H', 317.13182487999995)  |
|           CC(=O)NCCSCc1cc2cccc3c2n(c1=O)CCC3            |    ('M+Na', 339.11376688)     |
|           CC(=O)NCCSCc1cc2cccc3c2n(c1=O)CCC3            |     ('M+K', 355.08770688)     |
|           CC(=O)NCCSCc1cc2cccc3c2n(c1=O)CCC3            | ('M+NH4', 334.15837187999995) |
|           CC(=O)NCCSCc1cc2cccc3c2n(c1=O)CCC3            |     ('M-H', 315.11727288)     |
|           CC(=O)NCCSCc1cc2cccc3c2n(c1=O)CCC3            |    ('M+Br', 395.04343388)     |
|           CC(=O)NCCSCc1cc2cccc3c2n(c1=O)CCC3            |    ('M+Cl', 351.09395088)     |
|      CC(=O)Nc1c(c2c(s1)CCCCC2)C(=O)Nc3cc(ccc3OC)OC      |     ('M', 388.145678248)      |
|      CC(=O)Nc1c(c2c(s1)CCCCC2)C(=O)Nc3cc(ccc3OC)OC      |    ('M+H', 389.152954248)     |
|      CC(=O)Nc1c(c2c(s1)CCCCC2)C(=O)Nc3cc(ccc3OC)OC      |    ('M+Na', 411.134896248)    |
|      CC(=O)Nc1c(c2c(s1)CCCCC2)C(=O)Nc3cc(ccc3OC)OC      |    ('M+K', 427.108836248)     |
|      CC(=O)Nc1c(c2c(s1)CCCCC2)C(=O)Nc3cc(ccc3OC)OC      |   ('M+NH4', 406.179501248)    |
|      CC(=O)Nc1c(c2c(s1)CCCCC2)C(=O)Nc3cc(ccc3OC)OC      |    ('M-H', 387.138402248)     |
|      CC(=O)Nc1c(c2c(s1)CCCCC2)C(=O)Nc3cc(ccc3OC)OC      |    ('M+Br', 467.064563248)    |
|      CC(=O)Nc1c(c2c(s1)CCCCC2)C(=O)Nc3cc(ccc3OC)OC      |    ('M+Cl', 423.115080248)    |
|              CC(=O)c1cccc(c1)NC(=S)NCCCOC               |     ('M', 266.108898816)      |
|              CC(=O)c1cccc(c1)NC(=S)NCCCOC               |    ('M+H', 267.116174816)     |
|              CC(=O)c1cccc(c1)NC(=S)NCCCOC               |    ('M+Na', 289.098116816)    |
|              CC(=O)c1cccc(c1)NC(=S)NCCCOC               |  ('M+K', 305.07205681600004)  |
|              CC(=O)c1cccc(c1)NC(=S)NCCCOC               |   ('M+NH4', 284.142721816)    |
|              CC(=O)c1cccc(c1)NC(=S)NCCCOC               |  ('M-H', 265.10162281600003)  |
|              CC(=O)c1cccc(c1)NC(=S)NCCCOC               |    ('M+Br', 345.027783816)    |
|              CC(=O)c1cccc(c1)NC(=S)NCCCOC               |    ('M+Cl', 301.078300816)    |
| CC(C(=O)NCCc1ccc(cc1)S(=O)(=O)N)N2CCC(CC2)c3nc4ccccc4o3 |     ('M', 456.183126376)      |
| CC(C(=O)NCCc1ccc(cc1)S(=O)(=O)N)N2CCC(CC2)c3nc4ccccc4o3 |    ('M+H', 457.190402376)     |
| CC(C(=O)NCCc1ccc(cc1)S(=O)(=O)N)N2CCC(CC2)c3nc4ccccc4o3 |    ('M+Na', 479.172344376)    |
| CC(C(=O)NCCc1ccc(cc1)S(=O)(=O)N)N2CCC(CC2)c3nc4ccccc4o3 |    ('M+K', 495.146284376)     |
| CC(C(=O)NCCc1ccc(cc1)S(=O)(=O)N)N2CCC(CC2)c3nc4ccccc4o3 |   ('M+NH4', 474.216949376)    |
| CC(C(=O)NCCc1ccc(cc1)S(=O)(=O)N)N2CCC(CC2)c3nc4ccccc4o3 |    ('M-H', 455.175850376)     |
| CC(C(=O)NCCc1ccc(cc1)S(=O)(=O)N)N2CCC(CC2)c3nc4ccccc4o3 |  ('M+Br', 535.1020113760001)  |
| CC(C(=O)NCCc1ccc(cc1)S(=O)(=O)N)N2CCC(CC2)c3nc4ccccc4o3 |    ('M+Cl', 491.152528376)    |
+---------------------------------------------------------+-------------------------------+

Group 132
+--------------------------------------------------------------------------------------+------------------------------+
|                                        Smile                                         |            Masses            |
+--------------------------------------------------------------------------------------+------------------------------+
|                      CC(=O)NCCn1c(=O)c2cc(ccc2[nH]c1=S)N3CCOCC3                      |      ('M', 348.1256115)      |
|                      CC(=O)NCCn1c(=O)c2cc(ccc2[nH]c1=S)N3CCOCC3                      |     ('M+H', 349.1328875)     |
|                      CC(=O)NCCn1c(=O)c2cc(ccc2[nH]c1=S)N3CCOCC3                      |    ('M+Na', 371.1148295)     |
|                      CC(=O)NCCn1c(=O)c2cc(ccc2[nH]c1=S)N3CCOCC3                      |     ('M+K', 387.0887695)     |
|                      CC(=O)NCCn1c(=O)c2cc(ccc2[nH]c1=S)N3CCOCC3                      |    ('M+NH4', 366.1594345)    |
|                      CC(=O)NCCn1c(=O)c2cc(ccc2[nH]c1=S)N3CCOCC3                      |     ('M-H', 347.1183355)     |
|                      CC(=O)NCCn1c(=O)c2cc(ccc2[nH]c1=S)N3CCOCC3                      |    ('M+Br', 427.0444965)     |
|                      CC(=O)NCCn1c(=O)c2cc(ccc2[nH]c1=S)N3CCOCC3                      |    ('M+Cl', 383.0950135)     |
|                          CC(=O)Nc1ccc(cc1)OCC(=O)c2ccccc2OC                          |     ('M', 299.115758024)     |
|                          CC(=O)Nc1ccc(cc1)OCC(=O)c2ccccc2OC                          |    ('M+H', 300.123034024)    |
|                          CC(=O)Nc1ccc(cc1)OCC(=O)c2ccccc2OC                          |   ('M+Na', 322.104976024)    |
|                          CC(=O)Nc1ccc(cc1)OCC(=O)c2ccccc2OC                          |    ('M+K', 338.078916024)    |
|                          CC(=O)Nc1ccc(cc1)OCC(=O)c2ccccc2OC                          |   ('M+NH4', 317.149581024)   |
|                          CC(=O)Nc1ccc(cc1)OCC(=O)c2ccccc2OC                          |    ('M-H', 298.108482024)    |
|                          CC(=O)Nc1ccc(cc1)OCC(=O)c2ccccc2OC                          |   ('M+Br', 378.034643024)    |
|                          CC(=O)Nc1ccc(cc1)OCC(=O)c2ccccc2OC                          |   ('M+Cl', 334.085160024)    |
| CC(=O)OCC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)OC(=O)C)C)C |   ('M', 416.2562742519999)   |
| CC(=O)OCC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)OC(=O)C)C)C |  ('M+H', 417.2635502519999)  |
| CC(=O)OCC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)OC(=O)C)C)C | ('M+Na', 439.2454922519999)  |
| CC(=O)OCC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)OC(=O)C)C)C | ('M+K', 455.21943225199993)  |
| CC(=O)OCC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)OC(=O)C)C)C | ('M+NH4', 434.2900972519999) |
| CC(=O)OCC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)OC(=O)C)C)C |  ('M-H', 415.2489982519999)  |
| CC(=O)OCC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)OC(=O)C)C)C | ('M+Br', 495.1751592519999)  |
| CC(=O)OCC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)OC(=O)C)C)C | ('M+Cl', 451.2256762519999)  |
+--------------------------------------------------------------------------------------+------------------------------+

Group 133
+---------------------------------------------------+-----------------------------+
|                       Smile                       |           Masses            |
+---------------------------------------------------+-----------------------------+
|      CC(=O)NCc1ccc(cc1)C(=O)NCc2ccc(cc2Cl)Cl      |    ('M', 350.058883112)     |
|      CC(=O)NCc1ccc(cc1)C(=O)NCc2ccc(cc2Cl)Cl      |   ('M+H', 351.066159112)    |
|      CC(=O)NCc1ccc(cc1)C(=O)NCc2ccc(cc2Cl)Cl      |   ('M+Na', 373.048101112)   |
|      CC(=O)NCc1ccc(cc1)C(=O)NCc2ccc(cc2Cl)Cl      |   ('M+K', 389.022041112)    |
|      CC(=O)NCc1ccc(cc1)C(=O)NCc2ccc(cc2Cl)Cl      |  ('M+NH4', 368.092706112)   |
|      CC(=O)NCc1ccc(cc1)C(=O)NCc2ccc(cc2Cl)Cl      |   ('M-H', 349.051607112)    |
|      CC(=O)NCc1ccc(cc1)C(=O)NCc2ccc(cc2Cl)Cl      |   ('M+Br', 428.977768112)   |
|      CC(=O)NCc1ccc(cc1)C(=O)NCc2ccc(cc2Cl)Cl      |   ('M+Cl', 385.028285112)   |
| CC(=O)Nc1ccc(cc1OC)S(=O)(=O)Nc2ccc(cc2)S(=O)(=O)N |    ('M', 399.055877264)     |
| CC(=O)Nc1ccc(cc1OC)S(=O)(=O)Nc2ccc(cc2)S(=O)(=O)N |   ('M+H', 400.063153264)    |
| CC(=O)Nc1ccc(cc1OC)S(=O)(=O)Nc2ccc(cc2)S(=O)(=O)N |   ('M+Na', 422.045095264)   |
| CC(=O)Nc1ccc(cc1OC)S(=O)(=O)Nc2ccc(cc2)S(=O)(=O)N |   ('M+K', 438.019035264)    |
| CC(=O)Nc1ccc(cc1OC)S(=O)(=O)Nc2ccc(cc2)S(=O)(=O)N |  ('M+NH4', 417.089700264)   |
| CC(=O)Nc1ccc(cc1OC)S(=O)(=O)Nc2ccc(cc2)S(=O)(=O)N |   ('M-H', 398.048601264)    |
| CC(=O)Nc1ccc(cc1OC)S(=O)(=O)Nc2ccc(cc2)S(=O)(=O)N |   ('M+Br', 477.974762264)   |
| CC(=O)Nc1ccc(cc1OC)S(=O)(=O)Nc2ccc(cc2)S(=O)(=O)N |   ('M+Cl', 434.025279264)   |
|       CC(=O)Nc1cccc(c1)C(=O)N(C)Cc2ccccc2F        |    ('M', 300.127406004)     |
|       CC(=O)Nc1cccc(c1)C(=O)N(C)Cc2ccccc2F        |   ('M+H', 301.134682004)    |
|       CC(=O)Nc1cccc(c1)C(=O)N(C)Cc2ccccc2F        |   ('M+Na', 323.116624004)   |
|       CC(=O)Nc1cccc(c1)C(=O)N(C)Cc2ccccc2F        | ('M+K', 339.09056400400004) |
|       CC(=O)Nc1cccc(c1)C(=O)N(C)Cc2ccccc2F        |  ('M+NH4', 318.161229004)   |
|       CC(=O)Nc1cccc(c1)C(=O)N(C)Cc2ccccc2F        | ('M-H', 299.12013000400003) |
|       CC(=O)Nc1cccc(c1)C(=O)N(C)Cc2ccccc2F        |   ('M+Br', 379.046291004)   |
|       CC(=O)Nc1cccc(c1)C(=O)N(C)Cc2ccccc2F        |   ('M+Cl', 335.096808004)   |
+---------------------------------------------------+-----------------------------+

Group 134
+-----------------------------------------------------+------------------------------+
|                        Smile                        |            Masses            |
+-----------------------------------------------------+------------------------------+
|   CC(=O)NCc1ccc(cc1)C(=O)Nc2ccc(c(c2)C(F)(F)F)Cl    |     ('M', 370.069590028)     |
|   CC(=O)NCc1ccc(cc1)C(=O)Nc2ccc(c(c2)C(F)(F)F)Cl    |    ('M+H', 371.076866028)    |
|   CC(=O)NCc1ccc(cc1)C(=O)Nc2ccc(c(c2)C(F)(F)F)Cl    |   ('M+Na', 393.058808028)    |
|   CC(=O)NCc1ccc(cc1)C(=O)Nc2ccc(c(c2)C(F)(F)F)Cl    |    ('M+K', 409.032748028)    |
|   CC(=O)NCc1ccc(cc1)C(=O)Nc2ccc(c(c2)C(F)(F)F)Cl    |   ('M+NH4', 388.103413028)   |
|   CC(=O)NCc1ccc(cc1)C(=O)Nc2ccc(c(c2)C(F)(F)F)Cl    |    ('M-H', 369.062314028)    |
|   CC(=O)NCc1ccc(cc1)C(=O)Nc2ccc(c(c2)C(F)(F)F)Cl    |   ('M+Br', 448.988475028)    |
|   CC(=O)NCc1ccc(cc1)C(=O)Nc2ccc(c(c2)C(F)(F)F)Cl    |   ('M+Cl', 405.038992028)    |
|       CC(=O)Nc1ccc(c(c1)S(=O)(=O)Nc2ccncc2)OC       |     ('M', 321.07832696)      |
|       CC(=O)Nc1ccc(c(c1)S(=O)(=O)Nc2ccncc2)OC       |    ('M+H', 322.08560296)     |
|       CC(=O)Nc1ccc(c(c1)S(=O)(=O)Nc2ccncc2)OC       |    ('M+Na', 344.06754496)    |
|       CC(=O)Nc1ccc(c(c1)S(=O)(=O)Nc2ccncc2)OC       | ('M+K', 360.04148496000005)  |
|       CC(=O)Nc1ccc(c(c1)S(=O)(=O)Nc2ccncc2)OC       |   ('M+NH4', 339.11214996)    |
|       CC(=O)Nc1ccc(c(c1)S(=O)(=O)Nc2ccncc2)OC       | ('M-H', 320.07105096000004)  |
|       CC(=O)Nc1ccc(c(c1)S(=O)(=O)Nc2ccncc2)OC       |    ('M+Br', 399.99721196)    |
|       CC(=O)Nc1ccc(c(c1)S(=O)(=O)Nc2ccncc2)OC       | ('M+Cl', 356.04772896000003) |
| CC(=O)c1ccc(cc1)S(=O)(=O)N2CCN(CC2)C(=O)CSc3ccccc3F |     ('M', 436.092677372)     |
| CC(=O)c1ccc(cc1)S(=O)(=O)N2CCN(CC2)C(=O)CSc3ccccc3F |    ('M+H', 437.099953372)    |
| CC(=O)c1ccc(cc1)S(=O)(=O)N2CCN(CC2)C(=O)CSc3ccccc3F |   ('M+Na', 459.081895372)    |
| CC(=O)c1ccc(cc1)S(=O)(=O)N2CCN(CC2)C(=O)CSc3ccccc3F |  ('M+K', 475.0558353720001)  |
| CC(=O)c1ccc(cc1)S(=O)(=O)N2CCN(CC2)C(=O)CSc3ccccc3F |   ('M+NH4', 454.126500372)   |
| CC(=O)c1ccc(cc1)S(=O)(=O)N2CCN(CC2)C(=O)CSc3ccccc3F |    ('M-H', 435.085401372)    |
| CC(=O)c1ccc(cc1)S(=O)(=O)N2CCN(CC2)C(=O)CSc3ccccc3F | ('M+Br', 515.0115623720001)  |
